ENSMUSG00000085473	ENSMUST00000141816	predicted gene, 16686 [Source:MGI Symbol;Acc:MGI:4439610]	88755195	88755590	Gm16686-201		Gm16686
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal craniofacial morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal cranial suture morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	syndactyly	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	ocular hypertelorism	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	broad nasal bone	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal conjunctiva morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal metopic suture morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	short snout	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	decreased cornea thickness	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	bleb	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal eye morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal digit morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	microphthalmia	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	single kidney	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	fused right lung lobes	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal anogenital distance	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	eyelids fail to open	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	diaphragmatic hernia	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal postnatal growth/weight/body size	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal gallbladder morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	blistering	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal epidermal layer morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal brain morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	prenatal lethality incomplete penetrance	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	eyelids open at birth	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	polydactyly	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	anophthalmia	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	absent kidney	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal kidney development	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	asymmetric snout	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	preweaning lethality incomplete penetrance	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal diaphragm development	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	early eyelid opening	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	no abnormal phenotype detected	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	premature suture closure	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	absent eyelids	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal cornea morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal corneal epithelium morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	abnormal retina morphology	Frem1
ENSMUSG00000059049	ENSMUST00000131102	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-003	cell-matrix adhesion	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	rectal prolapse	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal kidney morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	coloboma	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	cryptophthalmos	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal eye development	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal craniofacial morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal cranial suture morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	syndactyly	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	ocular hypertelorism	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	broad nasal bone	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal conjunctiva morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal metopic suture morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	short snout	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	decreased cornea thickness	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	bleb	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal eye morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal digit morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	microphthalmia	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	single kidney	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	fused right lung lobes	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal anogenital distance	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	eyelids fail to open	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	diaphragmatic hernia	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal postnatal growth/weight/body size	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal gallbladder morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	blistering	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal epidermal layer morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal brain morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	prenatal lethality incomplete penetrance	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	eyelids open at birth	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	polydactyly	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	anophthalmia	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	absent kidney	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal kidney development	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	asymmetric snout	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	preweaning lethality incomplete penetrance	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal diaphragm development	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	early eyelid opening	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	no abnormal phenotype detected	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	premature suture closure	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	absent eyelids	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal cornea morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal corneal epithelium morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	abnormal retina morphology	Frem1
ENSMUSG00000059049	ENSMUST00000130889	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-005	cell-matrix adhesion	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	rectal prolapse	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal kidney morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	coloboma	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	cryptophthalmos	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal eye development	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal craniofacial morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal cranial suture morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	syndactyly	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	ocular hypertelorism	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	broad nasal bone	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal conjunctiva morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal metopic suture morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	short snout	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	decreased cornea thickness	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	bleb	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal eye morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal digit morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	microphthalmia	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	single kidney	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	fused right lung lobes	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal anogenital distance	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	eyelids fail to open	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	diaphragmatic hernia	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal postnatal growth/weight/body size	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal gallbladder morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	blistering	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal epidermal layer morphology	Frem1
ENSMUSG00000059049	ENSMUST00000141841	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]	82897920	83052339	Frem1-004	abnormal brain morphology	Frem1
